feature_id,name,source_column,mention_count
Feature_296,仪表台,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_297,仿麂皮,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_298,仪表台表面外观材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_299,氛围灯,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_300,包覆,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_301,化妆镜,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_302,座椅,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_303,内饰质感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_304,软质覆盖,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_305,简洁,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_306,皮质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_307,身体接触面真皮,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_308,用料品质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_309,地毯用料,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_310,质感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,3
Feature_311,车顶材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_312,麂皮,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_313,真皮舒适,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_314,座椅材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_315,内饰造型,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_316,内饰材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_317,内饰颜色,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_318,仪表集成,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_319,方向盘,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_320,仪表,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_321,门饰板,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_322,仪表板,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_323,配合间隙,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_324,面差,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_325,颜色,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_326,触感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,3
Feature_327,内饰设计,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_328,翻毛皮,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_329,拉手,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_330,温馨感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_331,高级感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_332,上界,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_333,H5,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_334,门板,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_335,敷材料,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_336,实木,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_337,内饰,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_338,手感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_339,触摸,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_340,高级,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_341,时尚,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_342,IP,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_343,CONSOLE,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_344,亮饰条,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_345,车内软包覆,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_346,车载冰箱,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_347,包裹性,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_348,设计,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_349,舒适性,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_350,喇叭网孔,21、劣势点,1
Feature_351,内饰,21、劣势点,2
Feature_352,后排座椅,21、劣势点,1
Feature_353,细节品质,21、劣势点,1
Feature_354,金属制品,21、劣势点,1
Feature_355,软包,21、劣势点,1
Feature_356,门板开关面板,21、劣势点,1
Feature_357,中控台饰板,21、劣势点,1
Feature_358,触感,21、劣势点,1
Feature_359,材质,21、劣势点,3
Feature_360,织物,21、劣势点,1
Feature_361,内饰接缝,21、劣势点,1
Feature_362,高级感,21、劣势点,1
Feature_363,按摩功能,21、劣势点,1
Feature_364,内饰布局,21、劣势点,1
Feature_365,内饰配色,21、劣势点,1
Feature_366,运动感,21、劣势点,1
Feature_367,年轻化,21、劣势点,1
Feature_368,内饰用料,21、劣势点,1
Feature_369,布料,21、劣势点,1
Feature_370,硬塑料,21、劣势点,2
Feature_371,双连屏设计,21、劣势点,1
Feature_372,创新性,21、劣势点,1
Feature_373,内饰材质,21、劣势点,1
Feature_374,质感,21、劣势点,1
Feature_375,内饰设计,21、劣势点,1
Feature_376,整体协调性,21、劣势点,1
Feature_377,用料,21、劣势点,3
Feature_378,按键面板设计,21、劣势点,1
Feature_379,IP台,21、劣势点,1
Feature_380,翻毛皮,21、劣势点,1
Feature_381,低档软包覆感,21、劣势点,1
Feature_382,做工,21、劣势点,1
Feature_383,精细感,21、劣势点,1
Feature_384,仪表台镀铬饰条,21、劣势点,1
Feature_385,年轻的新潮要求,21、劣势点,1
Feature_386,硬质材质,21、劣势点,1
Feature_387,软包用料,21、劣势点,1
Feature_388,仿皮座椅,21、劣势点,1
Feature_389,第三排空间,21、劣势点,1
Feature_390,Console,21、劣势点,1
Feature_391,门板,21、劣势点,1
Feature_392,顶棚,21、劣势点,1
Feature_393,工艺,21、劣势点,1
Feature_394,唤醒,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_395,语音识别,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_396,响应速度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,3
Feature_397,功能多样性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_398,AI形象,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_399,拾音分区,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_400,语音交互,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_401,执行能力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_402,卡顿,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_403,泛化能力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_404,模糊语义理解,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_405,多音乐联动,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_406,导航联动,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_407,AI联动功能,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_408,网络依赖,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_409,语音助手优势,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_410,语音唤醒,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_411,屏幕自动熄屏,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_412,主界面图标,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_413,应用,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_414,识别准确,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_415,可分区识别,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_416,复杂识别,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_417,NOMI形象外显互动,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_418,反应灵敏,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_419,反应准确,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_420,语音交互流畅,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_421,语音交互精准,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_422,基本控制功能响应,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_423,语音增强,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_424,语音助手响应速度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,2
Feature_425,多指令并发执行,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_426,识别灵敏度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_427,连续指令支持,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_428,流畅性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_429,语音交互回复打断响应,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_430,语音助手回复中打断提问响应,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_431,可见即可说,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_432,连续对话,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_433,语音灵敏度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_434,语音反应,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_435,灵敏度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_436,语音启动智驾,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_437,智驾功能设置,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_438,响应水平,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_439,Nomi情绪价值,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_440,自然语言理解力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_441,指令理解,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_442,交互能力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Feature_443,反应速度,31、劣势点,1
Feature_444,理解能力,31、劣势点,1
Feature_445,拒识率,31、劣势点,1
Feature_446,识别准确率,31、劣势点,1
Feature_447,响应速度,31、劣势点,1
Feature_448,同质化,31、劣势点,1
Feature_449,唤醒率,31、劣势点,1
Feature_450,唤醒响应,31、劣势点,1
Feature_451,语音对话响应速度,31、劣势点,1
Feature_452,语音识别准确率,31、劣势点,1
Feature_453,连续对话识别,31、劣势点,1
Feature_454,误识别,31、劣势点,1
Feature_455,NFC钥匙,31、劣势点,1
Feature_456,UWB钥匙,31、劣势点,1
Feature_457,车机任务,31、劣势点,1
Feature_458,高级功能,31、劣势点,1
Feature_459,触发灵敏度,31、劣势点,1
Feature_460,乘坐舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_461,座椅躺平功能,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_462,座椅包裹感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_463,驾驶侧翼承托,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_464,座椅舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_465,座椅包裹性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_466,座椅按摩功能,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_467,座椅尺寸,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_468,主副驾座椅记忆,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_469,副驾腿托,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_470,座椅包覆感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_471,主驾座椅按摩,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_472,包裹性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,6
Feature_473,侧面支撑,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_474,零重力座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,3
Feature_475,材质,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_476,舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,4
Feature_477,支撑性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_478,软硬,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_479,柔软,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_480,舒适,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_481,功能,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_482,久坐舒适,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_483,头枕,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_484,通风,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_485,按摩,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_486,加热,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_487,面料品质,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_488,包裹感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_489,座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,11
Feature_490,后排座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_491,按摩功能,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_492,座椅按摩,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,3
Feature_493,座椅通风,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_494,座椅加热,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_495,座椅软硬,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_496,座椅支撑,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_497,座垫软硬,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,3
Feature_498,后排座椅放倒角度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_499,二排舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_500,功能板块布局,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_501,易用性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_502,座椅舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_503,空间宽松感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_504,座椅按摩效果,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_505,腿部空间,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_506,主驾座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_507,副驾座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_508,儿童座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_509,靠枕,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_510,座椅乘托性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_511,0重力座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_512,柔软度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_513,头枕可拆卸性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_514,前两排座椅,59、劣势点,1
Feature_515,前排座椅,59、劣势点,1
Feature_516,零重力功能,59、劣势点,1
Feature_517,二排座椅,59、劣势点,2
Feature_518,过道板扶手,59、劣势点,1
Feature_519,三排座椅,59、劣势点,1
Feature_520,座椅头枕,59、劣势点,1
Feature_521,腿部支撑,59、劣势点,1
Feature_522,座椅高度,59、劣势点,1
Feature_523,座椅长度,59、劣势点,2
Feature_524,座椅柔软度,59、劣势点,1
Feature_525,按摩功能,59、劣势点,2
Feature_526,座椅材质,59、劣势点,2
Feature_527,真皮,59、劣势点,1
Feature_528,皮质感,59、劣势点,1
Feature_529,承托,59、劣势点,1
Feature_530,6座布局,59、劣势点,1
Feature_531,车内空间,59、劣势点,1
Feature_532,腿托,59、劣势点,2
Feature_533,支撑,59、劣势点,1
Feature_534,座椅硬度,59、劣势点,2
Feature_535,座椅表面,59、劣势点,1
Feature_536,褶皱,59、劣势点,1
Feature_537,缝线,59、劣势点,1
Feature_538,缝线品质,59、劣势点,1
Feature_539,脚托,59、劣势点,1
Feature_540,Y向空间,59、劣势点,1
Feature_541,按摩力度,59、劣势点,1
Feature_542,坐垫按摩,59、劣势点,1
Feature_543,包裹性,59、劣势点,2
Feature_544,后排坐垫高度,59、劣势点,1
Feature_545,三排座椅靠背硬度,59、劣势点,1
Feature_546,靠背硬度,59、劣势点,1
Feature_547,座垫长度,59、劣势点,1
Feature_548,座椅,59、劣势点,2
Feature_549,后排屏幕,59、劣势点,1
Feature_550,三排头枕,59、劣势点,1
Feature_551,二排扶手,59、劣势点,1
Feature_552,后排靠背角度,59、劣势点,1
Feature_553,空间,59、劣势点,1
Feature_554,舒适性,59、劣势点,1
Feature_555,软硬,59、劣势点,1
Feature_556,前排座椅肩部,59、劣势点,1
Feature_557,后排外观,59、劣势点,1
Feature_558,美观,59、劣势点,1
Feature_559,全包围感,59、劣势点,1
Feature_560,侧板,59、劣势点,1
Feature_561,上下车体验,59、劣势点,1
Feature_562,座椅透气性,59、劣势点,1
Feature_563,悬架,59、劣势点,1
Feature_564,用料,59、劣势点,1
Feature_565,前备箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,4
Feature_566,布局,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_567,尺寸,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_568,操作,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_569,地图袋,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_570,伞槽,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_571,前排储物箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_572,冰箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_573,储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,9
Feature_574,空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_575,前仓储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_576,后背箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_577,前机舱储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_578,四门储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_579,后排座椅靠背放倒储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_580,前备箱储物盒,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_581,备胎池下面的储物盒,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_582,后备箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_583,冰箱扶手箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_584,三排折叠后长物件储物,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_585,副仪表板,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_586,二排座椅,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_587,门板储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_588,第三排空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_589,后备厢空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_590,尾箱空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_591,行李箱,68、劣势点,2
Feature_592,方向盘开关,68、劣势点,1
Feature_593,按键,68、劣势点,1
Feature_594,副驾储物盒,68、劣势点,1
Feature_595,副仪表置杯架,68、劣势点,1
Feature_596,后排座椅,68、劣势点,1
Feature_597,后备箱,68、劣势点,1
Feature_598,中控,68、劣势点,1
Feature_599,小冰箱,68、劣势点,1
Feature_600,储物空间,68、劣势点,2
Feature_601,三排座椅,68、劣势点,1
Feature_602,行李厢,68、劣势点,2
Feature_603,副驾储物箱,68、劣势点,1
Feature_604,后备箱空间,68、劣势点,1
Feature_605,冰箱,68、劣势点,1
Feature_606,console储物空间,68、劣势点,1
Feature_607,车辆功能,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_608,使用方式,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_609,试乘试驾,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_610,服务,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_611,讲解,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,6
Feature_612,产品热爱,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_613,自信心,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_614,展示,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_615,热情,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,5
Feature_616,车展介绍,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_617,接待,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,7
