feature_id,name,source_column,mention_count
Feature_36,操作简易性,smart_cockpit_ui_positive,1
Feature_37,简约性,smart_cockpit_ui_positive,1
Feature_38,现代性,smart_cockpit_ui_positive,1
Feature_39,流畅性,smart_cockpit_ui_positive,1
Feature_41,卡片界面,smart_cockpit_ui_positive,1
Feature_42,分屏使用,smart_cockpit_ui_positive,1
Feature_43,蓝牙耳机支持,smart_cockpit_ui_positive,1
Feature_44,头枕音响,smart_cockpit_ui_positive,1
Feature_46,越野模式,smart_cockpit_ui_positive,1
Feature_47,可视化展示,smart_cockpit_ui_positive,1
Feature_50,3D交互设计,smart_cockpit_ui_positive,1
Feature_51,三维模型,smart_cockpit_ui_positive,1
Feature_52,车窗,smart_cockpit_ui_positive,1
Feature_53,加油盖,smart_cockpit_ui_positive,1
Feature_0,清晰度,smart_cockpit_ui_negative,1
Feature_3,UI设计,smart_cockpit_ui_negative,1
Feature_4,闪退,smart_cockpit_ui_negative,1
Feature_5,显示效果,smart_cockpit_ui_negative,1
Feature_6,图标,smart_cockpit_ui_negative,1
Feature_7,功能菜单层级,smart_cockpit_ui_negative,1
Feature_8,图标显示比例,smart_cockpit_ui_negative,1
Feature_9,主界面程序布局,smart_cockpit_ui_negative,1
Feature_10,程序数量,smart_cockpit_ui_negative,1
Feature_11,银河车型,smart_cockpit_ui_negative,1
Feature_13,整车功能,smart_cockpit_ui_negative,1
Feature_14,操作界面,smart_cockpit_ui_negative,1
Feature_15,美术设计,smart_cockpit_ui_negative,1
Feature_0,应用整合,smart_cockpit_ecosystem_positive,1
Feature_1,系统UI统一,smart_cockpit_ecosystem_positive,1
Feature_2,应用响应速度,smart_cockpit_ecosystem_positive,1
Feature_3,联网搜索,smart_cockpit_ecosystem_positive,1
Feature_4,短视频,smart_cockpit_ecosystem_positive,1
Feature_5,CarPlay,smart_cockpit_ecosystem_positive,1
Feature_6,ICCOA CarLink,smart_cockpit_ecosystem_positive,1
Feature_7,HiCar,smart_cockpit_ecosystem_positive,1
Feature_8,Flyme Link,smart_cockpit_ecosystem_positive,1
Feature_9,生态丰富,smart_cockpit_ecosystem_positive,1
Feature_10,应用丰富,smart_cockpit_ecosystem_positive,1
Feature_11,流畅感,smart_cockpit_ecosystem_positive,1
Feature_12,应用顺畅性,smart_cockpit_ecosystem_positive,1
Feature_13,家庭场景应用适配,smart_cockpit_ecosystem_positive,1
Feature_14,高通骁龙8295P芯片,smart_cockpit_ecosystem_positive,1
Feature_15,四屏交互系统,smart_cockpit_ecosystem_positive,1
Feature_16,15.7英寸中控屏,smart_cockpit_ecosystem_positive,1
Feature_17,15.7英寸副驾屏,smart_cockpit_ecosystem_positive,1
Feature_18,13.3英寸HUD抬头显示,smart_cockpit_ecosystem_positive,1
Feature_19,安全驾驶交互屏,smart_cockpit_ecosystem_positive,1
Feature_20,MindGPT,smart_cockpit_ecosystem_positive,1
Feature_21,AI理想同学,smart_cockpit_ecosystem_positive,1
Feature_22,语音控制,smart_cockpit_ecosystem_positive,1
Feature_23,绘画生成,smart_cockpit_ecosystem_positive,1
Feature_24,任务规划,smart_cockpit_ecosystem_positive,1
Feature_25,19扬声器音响系统,smart_cockpit_ecosystem_positive,1
Feature_26,7.3.4全景声布局,smart_cockpit_ecosystem_positive,1
Feature_27,应用日常使用满足度,smart_cockpit_ecosystem_positive,1
Feature_28,常用功能覆盖,smart_cockpit_ecosystem_positive,1
Feature_29,APP,smart_cockpit_ecosystem_positive,2
Feature_30,应用功能,smart_cockpit_ecosystem_positive,1
Feature_31,高德,smart_cockpit_ecosystem_positive,1
Feature_32,应用中心,smart_cockpit_ecosystem_positive,1
Feature_34,车辆启动,smart_cockpit_ecosystem_positive,1
Feature_35,空调控制,smart_cockpit_ecosystem_positive,1
Feature_36,远控功能,smart_cockpit_ecosystem_positive,1
Feature_37,系统适配,smart_cockpit_ecosystem_positive,1
Feature_38,苹果,smart_cockpit_ecosystem_positive,1
Feature_39,安卓,smart_cockpit_ecosystem_positive,1
Feature_40,鸿蒙,smart_cockpit_ecosystem_positive,1
Feature_1,图标布局,smart_cockpit_ecosystem_negative,1
Feature_2,语音识别准确率,smart_cockpit_ecosystem_negative,1
Feature_3,连续操作功能,smart_cockpit_ecosystem_negative,1
Feature_5,开放性,smart_cockpit_ecosystem_negative,1
Feature_6,丰富度,smart_cockpit_ecosystem_negative,1
Feature_7,第三方应用,smart_cockpit_ecosystem_negative,1
Feature_8,车机,smart_cockpit_ecosystem_negative,1
Feature_9,银河,smart_cockpit_ecosystem_negative,1
Feature_11,APP下载,smart_cockpit_ecosystem_negative,1
Feature_12,娱乐app生态,smart_cockpit_ecosystem_negative,1
Feature_13,APP界面,smart_cockpit_ecosystem_negative,1
Feature_15,AV,smart_cockpit_ecosystem_negative,1
Feature_16,网联,smart_cockpit_ecosystem_negative,1
Feature_17,手机互联,smart_cockpit_ecosystem_negative,1
Feature_0,唤醒,smart_cockpit_voice_positive,1
Feature_1,识别,smart_cockpit_voice_positive,1
Feature_3,功能多样性,smart_cockpit_voice_positive,1
Feature_4,AI形象,smart_cockpit_voice_positive,1
Feature_5,拾音分区,smart_cockpit_voice_positive,1
Feature_7,执行能力,smart_cockpit_voice_positive,1
Feature_9,泛化能力,smart_cockpit_voice_positive,1
Feature_10,模糊识别,smart_cockpit_voice_positive,1
Feature_11,多音乐联动,smart_cockpit_voice_positive,1
Feature_12,导航联动,smart_cockpit_voice_positive,1
Feature_13,AI联动功能,smart_cockpit_voice_positive,1
Feature_14,网络依赖,smart_cockpit_voice_positive,1
Feature_15,语音助手优势,smart_cockpit_voice_positive,1
Feature_16,语音唤醒,smart_cockpit_voice_positive,1
Feature_17,屏幕自动熄屏,smart_cockpit_voice_positive,1
Feature_18,主界面图标清晰度,smart_cockpit_voice_positive,1
Feature_19,应用查找便捷性,smart_cockpit_voice_positive,1
Feature_20,识别准确率,smart_cockpit_voice_positive,1
Feature_21,分区识别,smart_cockpit_voice_positive,1
Feature_22,复杂识别,smart_cockpit_voice_positive,1
Feature_23,NOMI形象外显互动,smart_cockpit_voice_positive,1
Feature_24,响应灵敏度,smart_cockpit_voice_positive,1
Feature_25,执行准确性,smart_cockpit_voice_positive,1
Feature_26,基本控制功能,smart_cockpit_voice_positive,1
Feature_27,语音增强,smart_cockpit_voice_positive,1
Feature_28,语音助手响应,smart_cockpit_voice_positive,1
Feature_29,多指令同时输出,smart_cockpit_voice_positive,1
Feature_31,连续指令,smart_cockpit_voice_positive,1
Feature_32,语音助手回复打断响应,smart_cockpit_voice_positive,1
Feature_33,中断续问,smart_cockpit_voice_positive,1
Feature_34,可见即可说,smart_cockpit_voice_positive,1
Feature_35,连续对话,smart_cockpit_voice_positive,1
Feature_36,语音助手响应速度,smart_cockpit_voice_positive,1
Feature_37,语音灵敏度,smart_cockpit_voice_positive,2
Feature_38,语音响应速度,smart_cockpit_voice_positive,1
Feature_39,语音启动智驾,smart_cockpit_voice_positive,1
Feature_40,智驾功能设置,smart_cockpit_voice_positive,1
Feature_41,Nomi情绪价值,smart_cockpit_voice_positive,1
Feature_42,自然语言理解能力,smart_cockpit_voice_positive,1
Feature_0,反应速度,smart_cockpit_voice_negative,1
Feature_1,理解能力,smart_cockpit_voice_negative,1
Feature_2,拒识能力,smart_cockpit_voice_negative,1
Feature_5,同质化,smart_cockpit_voice_negative,1
Feature_6,唤醒率,smart_cockpit_voice_negative,1
Feature_7,唤醒响应,smart_cockpit_voice_negative,1
Feature_8,语音对话响应速度,smart_cockpit_voice_negative,1
Feature_10,连续对话功能,smart_cockpit_voice_negative,1
Feature_11,误识别,smart_cockpit_voice_negative,1
Feature_12,NFC钥匙,smart_cockpit_voice_negative,1
Feature_13,UWB钥匙,smart_cockpit_voice_negative,1
Feature_14,车机任务,smart_cockpit_voice_negative,1
Feature_15,高级功能,smart_cockpit_voice_negative,1
Feature_16,触发灵敏度,smart_cockpit_voice_negative,1
Feature_0,HUD,smart_cockpit_unique_features_positive,1
Feature_1,浏览器,smart_cockpit_unique_features_positive,1
Feature_2,生态功能,smart_cockpit_unique_features_positive,1
Feature_3,路线导航,smart_cockpit_unique_features_positive,1
Feature_4,冰箱控制面板,smart_cockpit_unique_features_positive,1
Feature_5,食物储存温度调节,smart_cockpit_unique_features_positive,1
Feature_6,能耗统计,smart_cockpit_unique_features_positive,1
Feature_7,空调模式,smart_cockpit_unique_features_positive,1
Feature_8,触控按键布局,smart_cockpit_unique_features_positive,1
Feature_9,路书App,smart_cockpit_unique_features_positive,1
Feature_10,场景预设,smart_cockpit_unique_features_positive,1
Feature_11,娱乐屏翻折,smart_cockpit_unique_features_positive,1
Feature_12,屏幕角度调节,smart_cockpit_unique_features_positive,1
Feature_13,彩蛋功能,smart_cockpit_unique_features_positive,1
Feature_14,摄像画面调出功能,smart_cockpit_unique_features_positive,1
Feature_15,方向控制按钮,smart_cockpit_unique_features_positive,1
Feature_16,杯托后方按钮,smart_cockpit_unique_features_positive,1
Feature_17,恒湿,smart_cockpit_unique_features_positive,1
Feature_18,恒温,smart_cockpit_unique_features_positive,1
Feature_19,恒洁,smart_cockpit_unique_features_positive,1
Feature_20,恒静,smart_cockpit_unique_features_positive,1
Feature_21,恒氧,smart_cockpit_unique_features_positive,1
Feature_22,滤网寿命提醒,smart_cockpit_unique_features_positive,1
Feature_23,外循环,smart_cockpit_unique_features_positive,1
Feature_24,防晕车模式,smart_cockpit_unique_features_positive,1
Feature_25,华为平板接口,smart_cockpit_unique_features_positive,1
Feature_26,车机互联,smart_cockpit_unique_features_positive,1
Feature_27,流媒体后视镜,smart_cockpit_unique_features_positive,1
Feature_1,座舱UI,smart_cockpit_unique_features_negative,1
Feature_2,个性化,smart_cockpit_unique_features_negative,1
Feature_3,电动功能,smart_cockpit_unique_features_negative,1
Feature_4,防夹手设置,smart_cockpit_unique_features_negative,1
Feature_5,应用生态,smart_cockpit_unique_features_negative,1
Feature_6,贯穿屏,smart_cockpit_unique_features_negative,1
Feature_8,二排遥控器,smart_cockpit_unique_features_negative,1
Feature_10,PAD存放,smart_cockpit_unique_features_negative,1
Feature_12,仪表盘,smart_cockpit_unique_features_negative,1
Feature_0,液晶显示屏,smart_cockpit_other_positive,1
Feature_1,坡起辅助,smart_cockpit_other_positive,1
Feature_2,大屏幕,smart_cockpit_other_positive,1
Feature_0,第二排幼童座位高度,smart_cockpit_other_negative,1
Feature_1,车顶空间,smart_cockpit_other_negative,1
Feature_2,操作便捷性,smart_cockpit_other_negative,1
Feature_3,智能性,smart_cockpit_other_negative,1
Feature_4,基础功能,smart_cockpit_other_negative,1
Feature_2,驾驶品质,config_value_comfort_positive,1
Feature_3,二排座椅乘坐舒适性,config_value_comfort_positive,1
Feature_4,0重力模式,config_value_comfort_positive,1
Feature_6,座椅功能,config_value_comfort_positive,1
Feature_8,无钥匙系统,config_value_comfort_positive,1
Feature_10,前后排座椅按摩,config_value_comfort_positive,1
Feature_11,整体品质感,config_value_comfort_positive,1
Feature_13,座椅包裹性,config_value_comfort_positive,1
Feature_14,杜比扬声器,config_value_comfort_positive,1
Feature_15,音响调教,config_value_comfort_positive,1
Feature_16,音响硬件,config_value_comfort_positive,1
Feature_17,扬声器数量,config_value_comfort_positive,1
Feature_18,音响体验,config_value_comfort_positive,1
Feature_19,冰箱,config_value_comfort_positive,3
Feature_20,彩电,config_value_comfort_positive,2
Feature_21,沙发,config_value_comfort_positive,1
Feature_22,座椅舒适性,config_value_comfort_positive,1
Feature_23,娱乐系统,config_value_comfort_positive,1
Feature_24,二排零重力座椅,config_value_comfort_positive,1
Feature_25,双扶手,config_value_comfort_positive,1
Feature_27,全景天窗,config_value_comfort_positive,1
Feature_28,座椅调节角度,config_value_comfort_positive,1
Feature_29,后排空间,config_value_comfort_positive,1
Feature_30,全车座椅舒适性,config_value_comfort_positive,1
Feature_31,第三排座椅调节角度,config_value_comfort_positive,1
Feature_32,后排座椅靠背电动调节,config_value_comfort_positive,1
Feature_33,前排零重力座椅,config_value_comfort_positive,1
Feature_34,二排按摩功能,config_value_comfort_positive,1
Feature_36,热泵空调,config_value_comfort_positive,1
Feature_37,前排座椅加热,config_value_comfort_positive,1
Feature_38,前排座椅通风,config_value_comfort_positive,1
Feature_39,前排座椅电动调节,config_value_comfort_positive,1
Feature_41,NVH表现,config_value_comfort_positive,1
Feature_42,无线CarPlay连接,config_value_comfort_positive,1
Feature_43,WLTC纯电续航,config_value_comfort_positive,1
Feature_44,滑移门,config_value_comfort_positive,1
Feature_45,中控大屏,config_value_comfort_positive,1
Feature_46,座椅仿皮,config_value_comfort_positive,1
Feature_48,滑门开启方式,config_value_comfort_positive,1
Feature_49,座椅调节按键,config_value_comfort_positive,1
Feature_51,增程器启动噪声,config_value_comfort_positive,1
Feature_52,主销配置,config_value_comfort_positive,1
Feature_53,Max+配置,config_value_comfort_positive,1
Feature_54,舒适性配置,config_value_comfort_positive,1
Feature_55,大沙发,config_value_comfort_positive,1
Feature_56,后排电动腿托,config_value_comfort_positive,1
Feature_57,小米品牌logo,config_value_comfort_positive,1
Feature_60,大平面,config_value_comfort_positive,1
Feature_61,储物,config_value_comfort_positive,1
Feature_62,露营,config_value_comfort_positive,1
Feature_63,0重力座椅,config_value_comfort_positive,1
Feature_64,电吸门,config_value_comfort_positive,1
Feature_65,空气悬架,config_value_comfort_positive,1
Feature_66,副驾屏,config_value_comfort_positive,1
Feature_1,过道版扶手,config_value_comfort_negative,1
Feature_2,无过道板,config_value_comfort_negative,1
Feature_4,座椅柔软度,config_value_comfort_negative,1
Feature_5,扭力梁悬架,config_value_comfort_negative,1
Feature_6,悬架硬度,config_value_comfort_negative,1
Feature_7,音响系统,config_value_comfort_negative,1
Feature_8,音效,config_value_comfort_negative,1
Feature_9,车价,config_value_comfort_negative,1
Feature_11,主驾座椅电动调节,config_value_comfort_negative,1
Feature_12,360影像,config_value_comfort_negative,1
Feature_13,座椅通风加热控制入口,config_value_comfort_negative,1
Feature_14,续航,config_value_comfort_negative,1
Feature_15,后视镜视野,config_value_comfort_negative,1
Feature_16,车机界面操作,config_value_comfort_negative,1
Feature_17,电动滑移门,config_value_comfort_negative,1
Feature_18,后排座椅靠背调节,config_value_comfort_negative,1
Feature_19,腿托空间,config_value_comfort_negative,1
Feature_0,辅助驾驶,config_value_tech_positive,1
Feature_1,语音助手,config_value_tech_positive,2
Feature_2,操控体验,config_value_tech_positive,1
Feature_3,MPV,config_value_tech_positive,1
Feature_4,轿车化驾驶感受,config_value_tech_positive,1
Feature_5,二排屏幕,config_value_tech_positive,1
Feature_6,健康监测,config_value_tech_positive,1
Feature_7,生态互联,config_value_tech_positive,1
Feature_8,AR HUD,config_value_tech_positive,2
Feature_9,智驾高速NDA,config_value_tech_positive,1
Feature_10,华为智驾方案,config_value_tech_positive,1
Feature_11,杜比音效,config_value_tech_positive,1
Feature_12,华为智能座舱,config_value_tech_positive,1
Feature_13,流畅交互,config_value_tech_positive,1
Feature_14,生态整合,config_value_tech_positive,1
Feature_15,后轮主动转向,config_value_tech_positive,1
Feature_16,系统操作流畅性,config_value_tech_positive,1
Feature_17,激光雷达,config_value_tech_positive,3
Feature_19,FSD,config_value_tech_positive,1
Feature_20,视频设备,config_value_tech_positive,1
Feature_21,智驾系统,config_value_tech_positive,1
Feature_22,自动紧急制动,config_value_tech_positive,1
Feature_23,车道居中保持,config_value_tech_positive,1
Feature_24,盲点监测,config_value_tech_positive,1
Feature_25,智驾,config_value_tech_positive,2
Feature_26,OTA升级,config_value_tech_positive,1
Feature_27,智能泊车,config_value_tech_positive,1
Feature_28,测距,config_value_tech_positive,1
Feature_29,语音,config_value_tech_positive,1
Feature_30,幕布投影,config_value_tech_positive,1
Feature_31,4D毫米波雷达,config_value_tech_positive,1
Feature_32,ADS辅助驾驶高阶版,config_value_tech_positive,1
Feature_33,ADS4.0,config_value_tech_positive,1
Feature_34,鸿蒙座舱,config_value_tech_positive,1
Feature_1,闪屏,config_value_tech_negative,1
Feature_3,自主能力,config_value_tech_negative,1
Feature_5,碰撞滴滴音,config_value_tech_negative,1
Feature_6,语音提醒,config_value_tech_negative,1
Feature_7,幕布,config_value_tech_negative,1
Feature_1,轮胎,config_value_other_positive,1
Feature_2,马牌轮胎,config_value_other_positive,1
Feature_3,19寸轮胎,config_value_other_positive,1
Feature_7,适用人群,config_value_other_positive,1
Feature_9,头部吸顶屏,config_value_other_positive,1
Feature_11,腿托,config_value_other_positive,1
Feature_12,按摩,config_value_other_positive,1
Feature_14,续航里程,config_value_other_positive,1
Feature_15,零重力座椅,config_value_other_positive,1
Feature_16,后尾门,config_value_other_positive,1
Feature_0,智驾水平,config_value_other_negative,1
Feature_1,安全,config_value_other_negative,1
Feature_2,气囊,config_value_other_negative,1
Feature_3,测评成绩,config_value_other_negative,1
Feature_1,好感知区域,vehicle_quality_body_gaps_positive,1
Feature_2,品质瑕疵,vehicle_quality_body_gaps_positive,1
Feature_4,缝隙,vehicle_quality_body_gaps_positive,4
Feature_5,过渡,vehicle_quality_body_gaps_positive,1
Feature_7,加条子装饰,vehicle_quality_body_gaps_positive,1
Feature_8,整齐,vehicle_quality_body_gaps_positive,1
Feature_9,外车身缝隙,vehicle_quality_body_gaps_positive,1
Feature_10,外观间隙,vehicle_quality_body_gaps_positive,1
Feature_11,面差,vehicle_quality_body_gaps_positive,1
Feature_12,精致感,vehicle_quality_body_gaps_positive,1
Feature_13,整车间隙,vehicle_quality_body_gaps_positive,1
Feature_14,精细,vehicle_quality_body_gaps_positive,1
Feature_15,缝隙均匀性,vehicle_quality_body_gaps_positive,1
Feature_16,一致性,vehicle_quality_body_gaps_positive,2
Feature_17,车身缝隙,vehicle_quality_body_gaps_positive,4
Feature_18,车身缝隙连接,vehicle_quality_body_gaps_positive,1
Feature_2,内饰缝,vehicle_quality_body_gaps_negative,1
Feature_3,车门接缝,vehicle_quality_body_gaps_negative,1
Feature_4,车外钣金缝隙,vehicle_quality_body_gaps_negative,1
Feature_5,段差,vehicle_quality_body_gaps_negative,1
Feature_6,行李仓内饰,vehicle_quality_body_gaps_negative,1
Feature_7,车膜,vehicle_quality_body_gaps_negative,1
Feature_8,后视镜,vehicle_quality_body_gaps_negative,1
Feature_9,拔膜缝,vehicle_quality_body_gaps_negative,1
Feature_10,缝线,vehicle_quality_body_gaps_negative,1
Feature_11,焊点,vehicle_quality_body_gaps_negative,1
Feature_12,内饰装配缝隙,vehicle_quality_body_gaps_negative,1
Feature_0,花色,vehicle_quality_material_color_positive,1
Feature_2,门中片,vehicle_quality_material_color_positive,1
Feature_5,氛围,vehicle_quality_material_color_positive,1
Feature_8,外部色彩,vehicle_quality_material_color_positive,1
Feature_9,黑色玻璃,vehicle_quality_material_color_positive,1
Feature_10,车身颜色顶棚,vehicle_quality_material_color_positive,1
Feature_12,铁网空调出风口,vehicle_quality_material_color_positive,1
Feature_14,色彩和谐,vehicle_quality_material_color_positive,1
Feature_15,协调性,vehicle_quality_material_color_positive,1
Feature_16,整车颜色,vehicle_quality_material_color_positive,1
Feature_19,颜色协调,vehicle_quality_material_color_positive,1
Feature_20,材质质感,vehicle_quality_material_color_positive,1
Feature_21,门厚重感,vehicle_quality_material_color_positive,1
Feature_23,颜色均匀性,vehicle_quality_material_color_positive,1
Feature_26,颜色一致性,vehicle_quality_material_color_positive,2
Feature_27,硬质塑料,vehicle_quality_material_color_positive,1
Feature_28,皮质包裹,vehicle_quality_material_color_positive,1
Feature_29,车型用途,vehicle_quality_material_color_positive,1
Feature_31,车身漆面,vehicle_quality_material_color_positive,1
Feature_34,人性化设计,vehicle_quality_material_color_positive,1
Feature_35,车漆厚度,vehicle_quality_material_color_positive,1
Feature_36,颜色饱和度,vehicle_quality_material_color_positive,1
Feature_37,座椅面料,vehicle_quality_material_color_positive,1
Feature_38,车内气味,vehicle_quality_material_color_positive,1
Feature_39,内饰选材,vehicle_quality_material_color_positive,1
Feature_41,颜色搭配,vehicle_quality_material_color_positive,1
Feature_42,机舱盖板,vehicle_quality_material_color_positive,1
Feature_43,内饰软包,vehicle_quality_material_color_positive,1
Feature_0,本体,vehicle_quality_material_color_negative,1
Feature_1,塑料感,vehicle_quality_material_color_negative,1
Feature_4,凹坑,vehicle_quality_material_color_negative,1
Feature_7,光线,vehicle_quality_material_color_negative,1
Feature_9,整体搭配,vehicle_quality_material_color_negative,1
Feature_10,非接触面,vehicle_quality_material_color_negative,1
Feature_0,阻尼,vehicle_quality_closure_quality_positive,1
Feature_1,电动机构,vehicle_quality_closure_quality_positive,1
Feature_2,行程,vehicle_quality_closure_quality_positive,1
Feature_3,拉手,vehicle_quality_closure_quality_positive,1
Feature_5,尾门,vehicle_quality_closure_quality_positive,1
Feature_6,悬停功能,vehicle_quality_closure_quality_positive,1
Feature_7,关门,vehicle_quality_closure_quality_positive,1
Feature_8,开关门,vehicle_quality_closure_quality_positive,2
Feature_9,操作性,vehicle_quality_closure_quality_positive,1
Feature_14,关门声音,vehicle_quality_closure_quality_positive,1
Feature_15,冰箱电动开启,vehicle_quality_closure_quality_positive,1
Feature_16,手扶箱保密空间,vehicle_quality_closure_quality_positive,1
Feature_17,车门开闭件,vehicle_quality_closure_quality_positive,1
Feature_18,车门声音,vehicle_quality_closure_quality_positive,1
Feature_19,车门力度,vehicle_quality_closure_quality_positive,1
Feature_20,车门开关,vehicle_quality_closure_quality_positive,1
Feature_21,尾门开启,vehicle_quality_closure_quality_positive,1
Feature_22,声音,vehicle_quality_closure_quality_positive,1
Feature_23,开门关门质感,vehicle_quality_closure_quality_positive,1
Feature_0,旋转式外把手,vehicle_quality_closure_quality_negative,1
Feature_1,新国标,vehicle_quality_closure_quality_negative,1
Feature_2,开门瞬间,vehicle_quality_closure_quality_negative,1
Feature_3,开门力,vehicle_quality_closure_quality_negative,2
Feature_6,关门声品质,vehicle_quality_closure_quality_negative,1
Feature_0,按键位置,vehicle_quality_button_quality_positive,1
Feature_1,按键按压质感,vehicle_quality_button_quality_positive,1
Feature_2,Icon,vehicle_quality_button_quality_positive,1
Feature_5,按键反馈,vehicle_quality_button_quality_positive,1
Feature_6,虚拟按键,vehicle_quality_button_quality_positive,1
Feature_7,后排电子按键,vehicle_quality_button_quality_positive,1
Feature_8,拨杆,vehicle_quality_button_quality_positive,1
Feature_9,氛围灯开关,vehicle_quality_button_quality_positive,1
Feature_10,中控台旋钮按钮,vehicle_quality_button_quality_positive,1
Feature_11,按键质感,vehicle_quality_button_quality_positive,2
Feature_14,开门内开关,vehicle_quality_button_quality_positive,1
Feature_15,按键数量,vehicle_quality_button_quality_positive,1
Feature_16,屏幕操作,vehicle_quality_button_quality_positive,1
Feature_17,语音操作,vehicle_quality_button_quality_positive,1
Feature_19,拨钮,vehicle_quality_button_quality_positive,1
Feature_20,旋钮,vehicle_quality_button_quality_positive,2
Feature_21,物理按键,vehicle_quality_button_quality_positive,1
Feature_23,按键布局,vehicle_quality_button_quality_positive,1
Feature_24,车内按键,vehicle_quality_button_quality_positive,1
Feature_25,切换模式,vehicle_quality_button_quality_positive,1
Feature_26,按钮,vehicle_quality_button_quality_positive,1
Feature_28,按键手感,vehicle_quality_button_quality_positive,1
Feature_29,间隙,vehicle_quality_button_quality_positive,1
Feature_30,按键拨动,vehicle_quality_button_quality_positive,1
Feature_31,推拉,vehicle_quality_button_quality_positive,1
Feature_32,阻尼感,vehicle_quality_button_quality_positive,1
Feature_3,车顶触屏,vehicle_quality_button_quality_negative,1
Feature_5,音量档位,vehicle_quality_button_quality_negative,1
Feature_8,操作质感,vehicle_quality_button_quality_negative,1
Feature_11,机械感,vehicle_quality_button_quality_negative,1
Feature_12,按键材质,vehicle_quality_button_quality_negative,1
Feature_0,眼睛,vehicle_quality_other_positive,1
Feature_1,喇叭饰罩,vehicle_quality_other_positive,1
Feature_2,电池安全性,vehicle_quality_other_positive,1
Feature_3,电池品牌,vehicle_quality_other_positive,1
Feature_4,车身刚度,vehicle_quality_other_positive,1
Feature_5,成本,vehicle_quality_other_positive,1
Feature_7,车身宽度,vehicle_quality_other_positive,1
Feature_1,焊接质量,vehicle_quality_other_negative,1
Feature_2,座椅缝线,vehicle_quality_other_negative,1
Feature_3,塑料罩盖,vehicle_quality_other_negative,1
Feature_4,功能件,vehicle_quality_other_negative,1
Feature_5,档次,vehicle_quality_other_negative,1
Feature_0,驾驶视野,driving_safety_info_positive,1
Feature_1,提醒功能,driving_safety_info_positive,1
Feature_2,360度影像系统,driving_safety_info_positive,1
Feature_3,辅助驾驶信息显示,driving_safety_info_positive,1
Feature_4,仪表提示,driving_safety_info_positive,1
Feature_5,中控提示,driving_safety_info_positive,1
Feature_6,安全提示,driving_safety_info_positive,1
Feature_9,后视镜补盲,driving_safety_info_positive,1
Feature_10,A柱补盲,driving_safety_info_positive,1
Feature_11,驾驶安全信息传递,driving_safety_info_positive,1
Feature_12,车内摄像头,driving_safety_info_positive,1
Feature_13,后排儿童观察功能,driving_safety_info_positive,1
Feature_14,安全性,driving_safety_info_positive,1
Feature_15,仪表信息显示,driving_safety_info_positive,1
Feature_16,涉水检测,driving_safety_info_positive,1
Feature_0,仪表信息,driving_safety_info_negative,1
Feature_1,零重力模式,driving_safety_info_negative,1
Feature_2,安全提醒,driving_safety_info_negative,1
Feature_4,二排乘客,driving_safety_info_negative,1
Feature_0,环车影响,driving_safety_passive_positive,1
Feature_1,雷达告警,driving_safety_passive_positive,1
Feature_3,提前减速,driving_safety_passive_positive,1
Feature_4,变道,driving_safety_passive_positive,1
Feature_6,安全气囊,driving_safety_passive_positive,3
Feature_7,车门备份独立电源,driving_safety_passive_positive,1
Feature_8,车身结构,driving_safety_passive_positive,1
Feature_9,车身强度,driving_safety_passive_positive,1
Feature_10,电池安全,driving_safety_passive_positive,1
Feature_11,单踏板模式,driving_safety_passive_positive,1
Feature_12,制动距离,driving_safety_passive_positive,1
Feature_13,侧气囊,driving_safety_passive_positive,3
Feature_14,侧气帘,driving_safety_passive_positive,2
Feature_15,安全带,driving_safety_passive_positive,2
Feature_16,后排座椅下滑气囊,driving_safety_passive_positive,1
Feature_18,全向传力路径设计,driving_safety_passive_positive,1
Feature_19,中间排座椅侧气囊,driving_safety_passive_positive,1
Feature_20,车身高度,driving_safety_passive_positive,1
Feature_22,安全感,driving_safety_passive_positive,1
Feature_23,非承载式车身,driving_safety_passive_positive,1
Feature_3,测评,driving_safety_passive_negative,1
Feature_5,数量,driving_safety_passive_negative,1
Feature_6,前排中央气囊,driving_safety_passive_negative,1
Feature_0,拥挤路段跟车,driving_safety_active_positive,1
Feature_1,紧急主动操作,driving_safety_active_positive,1
Feature_2,避让操作,driving_safety_active_positive,1
Feature_4,智驾能力,driving_safety_active_positive,1
Feature_5,驾驶风险识别,driving_safety_active_positive,1
Feature_6,全场景辅助驾驶,driving_safety_active_positive,1
Feature_7,智驾功能,driving_safety_active_positive,1
Feature_8,智驾安全配置,driving_safety_active_positive,1
Feature_9,华为智驾,driving_safety_active_positive,1
Feature_10,主动安全,driving_safety_active_positive,1
Feature_11,配置齐全,driving_safety_active_positive,1
Feature_12,ATL激光雷达,driving_safety_active_positive,1
Feature_13,地平线征程6M芯片,driving_safety_active_positive,1
Feature_14,高速NOA,driving_safety_active_positive,1
Feature_15,激光雷达AEB,driving_safety_active_positive,1
Feature_16,英伟达Thor-U双芯,driving_safety_active_positive,1
Feature_17,全场景NOA,driving_safety_active_positive,1
Feature_18,VLA辅助驾驶,driving_safety_active_positive,1
Feature_19,FSD视觉方案,driving_safety_active_positive,1
Feature_20,高阶智驾,driving_safety_active_positive,1
Feature_21,自动泊车,driving_safety_active_positive,1
Feature_22,上楼梯功能,driving_safety_active_positive,1
Feature_23,方向盘自动回正,driving_safety_active_positive,1
Feature_24,智能驾驶,driving_safety_active_positive,1
