from_id,to_id,to_name,relationship_type,score,source_column
Respondent_64,Aspect_4,appearance_design_score,RATES,8.0,appearance_design_score
Respondent_65,Aspect_4,appearance_design_score,RATES,9.0,appearance_design_score
Respondent_66,Aspect_4,appearance_design_score,RATES,8.0,appearance_design_score
Respondent_67,Aspect_4,appearance_design_score,RATES,10.0,appearance_design_score
Respondent_68,Aspect_4,appearance_design_score,RATES,6.0,appearance_design_score
Respondent_69,Aspect_4,appearance_design_score,RATES,7.0,appearance_design_score
Respondent_70,Aspect_4,appearance_design_score,RATES,7.0,appearance_design_score
Respondent_0,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_1,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_2,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_3,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_4,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_5,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_6,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_7,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_8,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_9,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_10,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_11,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_12,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_13,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_14,Aspect_5,interior_design_score,RATES,5.0,interior_design_score
Respondent_15,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_16,Aspect_5,interior_design_score,RATES,10.0,interior_design_score
Respondent_17,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_18,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_19,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_20,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_21,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_22,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_23,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_24,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_25,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_26,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_27,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_28,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_29,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_30,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_31,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_32,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_33,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_34,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_35,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_36,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_37,Aspect_5,interior_design_score,RATES,10.0,interior_design_score
Respondent_38,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_39,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_40,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_41,Aspect_5,interior_design_score,RATES,10.0,interior_design_score
Respondent_42,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_43,Aspect_5,interior_design_score,RATES,3.0,interior_design_score
Respondent_44,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_45,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_46,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_47,Aspect_5,interior_design_score,RATES,10.0,interior_design_score
Respondent_48,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_49,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_50,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_51,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_52,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_53,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_54,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_55,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_56,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_57,Aspect_5,interior_design_score,RATES,5.0,interior_design_score
Respondent_58,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_59,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_60,Aspect_5,interior_design_score,RATES,6.0,interior_design_score
Respondent_61,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_62,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_63,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_64,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_65,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_66,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_67,Aspect_5,interior_design_score,RATES,9.0,interior_design_score
Respondent_68,Aspect_5,interior_design_score,RATES,8.0,interior_design_score
Respondent_69,Aspect_5,interior_design_score,RATES,5.0,interior_design_score
Respondent_70,Aspect_5,interior_design_score,RATES,7.0,interior_design_score
Respondent_0,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_1,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_2,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_3,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_4,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_5,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_6,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_7,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_8,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_9,Aspect_6,smart_cockpit_score,RATES,5.0,smart_cockpit_score
Respondent_10,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_11,Aspect_6,smart_cockpit_score,RATES,5.0,smart_cockpit_score
Respondent_12,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_13,Aspect_6,smart_cockpit_score,RATES,5.0,smart_cockpit_score
Respondent_14,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_15,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_16,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_17,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_18,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_19,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_20,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_21,Aspect_6,smart_cockpit_score,RATES,3.0,smart_cockpit_score
Respondent_22,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_23,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_24,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_25,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_26,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_27,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_28,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_29,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_30,Aspect_6,smart_cockpit_score,RATES,10.0,smart_cockpit_score
Respondent_31,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_32,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_33,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_34,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_35,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_36,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_37,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_38,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_39,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_40,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_41,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_42,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_43,Aspect_6,smart_cockpit_score,RATES,5.0,smart_cockpit_score
Respondent_44,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_45,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_46,Aspect_6,smart_cockpit_score,RATES,5.0,smart_cockpit_score
Respondent_47,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_48,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_49,Aspect_6,smart_cockpit_score,RATES,3.0,smart_cockpit_score
Respondent_50,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_51,Aspect_6,smart_cockpit_score,RATES,2.0,smart_cockpit_score
Respondent_52,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_53,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_54,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_55,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_56,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_57,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_58,Aspect_6,smart_cockpit_score,RATES,8.0,smart_cockpit_score
Respondent_59,Aspect_6,smart_cockpit_score,RATES,5.0,smart_cockpit_score
Respondent_60,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_61,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_62,Aspect_6,smart_cockpit_score,RATES,10.0,smart_cockpit_score
Respondent_63,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_64,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_65,Aspect_6,smart_cockpit_score,RATES,1.0,smart_cockpit_score
Respondent_66,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_67,Aspect_6,smart_cockpit_score,RATES,6.0,smart_cockpit_score
Respondent_68,Aspect_6,smart_cockpit_score,RATES,7.0,smart_cockpit_score
Respondent_69,Aspect_6,smart_cockpit_score,RATES,5.0,smart_cockpit_score
Respondent_70,Aspect_6,smart_cockpit_score,RATES,9.0,smart_cockpit_score
Respondent_0,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_1,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_2,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_3,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_4,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_5,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_6,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_7,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_8,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_9,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_10,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_11,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_12,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_13,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_14,Aspect_7,config_value_score,RATES,4.0,config_value_score
Respondent_15,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_16,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_17,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_18,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_19,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_20,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_21,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_22,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_23,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_24,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_25,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_26,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_27,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_28,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_29,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_30,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_31,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_32,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_33,Aspect_7,config_value_score,RATES,10.0,config_value_score
Respondent_34,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_35,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_36,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_37,Aspect_7,config_value_score,RATES,10.0,config_value_score
Respondent_38,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_39,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_40,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_41,Aspect_7,config_value_score,RATES,5.0,config_value_score
Respondent_42,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_43,Aspect_7,config_value_score,RATES,5.0,config_value_score
Respondent_44,Aspect_7,config_value_score,RATES,9.0,config_value_score
Respondent_45,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_46,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_47,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_48,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_49,Aspect_7,config_value_score,RATES,2.0,config_value_score
Respondent_50,Aspect_7,config_value_score,RATES,10.0,config_value_score
Respondent_51,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_52,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_53,Aspect_7,config_value_score,RATES,10.0,config_value_score
Respondent_54,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_55,Aspect_7,config_value_score,RATES,4.0,config_value_score
Respondent_56,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_57,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_58,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_59,Aspect_7,config_value_score,RATES,6.0,config_value_score
Respondent_60,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_61,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_62,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_63,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_64,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_65,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_66,Aspect_7,config_value_score,RATES,8.0,config_value_score
Respondent_67,Aspect_7,config_value_score,RATES,5.0,config_value_score
Respondent_68,Aspect_7,config_value_score,RATES,4.0,config_value_score
Respondent_69,Aspect_7,config_value_score,RATES,5.0,config_value_score
Respondent_70,Aspect_7,config_value_score,RATES,7.0,config_value_score
Respondent_0,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_1,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_2,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_3,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_4,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_5,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_6,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_7,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_8,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_9,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_10,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_11,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_12,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_13,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_14,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_15,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_16,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_17,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_18,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_19,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_20,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_21,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_22,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_23,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_24,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_25,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_26,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_27,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_28,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_29,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_30,Aspect_8,vehicle_quality_score,RATES,10.0,vehicle_quality_score
Respondent_31,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_32,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_33,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_34,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_35,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_36,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_37,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_38,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_39,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_40,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_41,Aspect_8,vehicle_quality_score,RATES,5.0,vehicle_quality_score
Respondent_42,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_43,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_44,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_45,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_46,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_47,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_48,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_49,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_50,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_51,Aspect_8,vehicle_quality_score,RATES,5.0,vehicle_quality_score
Respondent_52,Aspect_8,vehicle_quality_score,RATES,4.0,vehicle_quality_score
Respondent_53,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_54,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_55,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_56,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_57,Aspect_8,vehicle_quality_score,RATES,4.0,vehicle_quality_score
Respondent_58,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_59,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_60,Aspect_8,vehicle_quality_score,RATES,5.0,vehicle_quality_score
Respondent_61,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_62,Aspect_8,vehicle_quality_score,RATES,9.0,vehicle_quality_score
Respondent_63,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_64,Aspect_8,vehicle_quality_score,RATES,6.0,vehicle_quality_score
Respondent_65,Aspect_8,vehicle_quality_score,RATES,8.0,vehicle_quality_score
Respondent_66,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_67,Aspect_8,vehicle_quality_score,RATES,5.0,vehicle_quality_score
Respondent_68,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_69,Aspect_8,vehicle_quality_score,RATES,5.0,vehicle_quality_score
Respondent_70,Aspect_8,vehicle_quality_score,RATES,7.0,vehicle_quality_score
Respondent_0,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_1,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_2,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_3,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_4,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_5,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_6,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_7,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_8,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_9,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_10,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_11,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_12,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_13,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_14,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_15,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_16,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_17,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_18,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_19,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_20,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_21,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_22,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_23,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_24,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_25,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_26,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_27,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_28,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_29,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_30,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_31,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_32,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_33,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_34,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_35,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_36,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_37,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_38,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_39,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_40,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_41,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_42,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_43,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_44,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_45,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_46,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_47,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_48,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_49,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_50,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_51,Aspect_9,driving_safety_score,RATES,3.0,driving_safety_score
Respondent_52,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_53,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_54,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_55,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_56,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_57,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_58,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_59,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_60,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_61,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_62,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_63,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_64,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_65,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_66,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_67,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_68,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_69,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_70,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_0,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
