experience_id,name,source_column,mention_count
Experience_31,灯光亮度调节,smart_cockpit_hardware_positive,1
Experience_32,色温调节,smart_cockpit_hardware_positive,1
Experience_33,后排车门空调控制,smart_cockpit_hardware_positive,1
Experience_34,风速调节,smart_cockpit_hardware_positive,1
Experience_35,温度调节,smart_cockpit_hardware_positive,1
Experience_36,座椅按摩,smart_cockpit_hardware_positive,1
Experience_37,后排小桌板,smart_cockpit_hardware_positive,1
Experience_38,储物设计,smart_cockpit_hardware_positive,1
Experience_39,外后视镜,smart_cockpit_hardware_positive,1
Experience_40,无边框设计,smart_cockpit_hardware_positive,1
Experience_41,二排吸顶屏,smart_cockpit_hardware_positive,1
Experience_42,4K显示,smart_cockpit_hardware_positive,1
Experience_43,21.5英寸屏幕,smart_cockpit_hardware_positive,1
Experience_44,华为鸿蒙座舱,smart_cockpit_hardware_positive,1
Experience_45,座舱体验,smart_cockpit_hardware_positive,1
Experience_46,客户满意度,smart_cockpit_hardware_positive,1
Experience_47,客户需求满足,smart_cockpit_hardware_positive,1
Experience_48,用户体验,smart_cockpit_hardware_positive,1
Experience_49,产品亮点,smart_cockpit_hardware_positive,1
Experience_0,前排空间,smart_cockpit_hardware_negative,1
Experience_1,组合仪表,smart_cockpit_hardware_negative,1
Experience_2,仪表屏幕,smart_cockpit_hardware_negative,1
Experience_3,左右屏,smart_cockpit_hardware_negative,1
Experience_4,屏间交互,smart_cockpit_hardware_negative,1
Experience_5,主仪表,smart_cockpit_hardware_negative,1
Experience_6,前挡投影,smart_cockpit_hardware_negative,1
Experience_7,投影内容,smart_cockpit_hardware_negative,1
Experience_9,系统价格,smart_cockpit_hardware_negative,1
Experience_10,车机芯片,smart_cockpit_hardware_negative,1
Experience_11,芯片性能,smart_cockpit_hardware_negative,1
Experience_12,屏幕分辨率,smart_cockpit_hardware_negative,1
Experience_13,智驾性能,smart_cockpit_hardware_negative,1
Experience_14,高速智驾,smart_cockpit_hardware_negative,1
Experience_15,AV主机,smart_cockpit_hardware_negative,1
Experience_16,音响,smart_cockpit_hardware_negative,1
Experience_17,副驾小桌板,smart_cockpit_hardware_negative,1
Experience_19,新科技体验,smart_cockpit_hardware_negative,1
Experience_20,屏幕按键操作,smart_cockpit_hardware_negative,1
Experience_0,UI设计风格,smart_cockpit_ui_positive,1
Experience_1,应用风格,smart_cockpit_ui_positive,1
Experience_2,信息分区,smart_cockpit_ui_positive,1
Experience_4,语音交互,smart_cockpit_ui_positive,1
Experience_5,音乐界面,smart_cockpit_ui_positive,1
Experience_6,功能,smart_cockpit_ui_positive,1
Experience_7,仪表导航,smart_cockpit_ui_positive,1
Experience_8,屏幕位置,smart_cockpit_ui_positive,1
Experience_9,驾驶员可视性,smart_cockpit_ui_positive,1
Experience_10,车模光影效果,smart_cockpit_ui_positive,1
Experience_11,系统响应速度,smart_cockpit_ui_positive,1
Experience_12,功能生态,smart_cockpit_ui_positive,1
Experience_13,体验流畅性,smart_cockpit_ui_positive,1
Experience_14,操作便利性,smart_cockpit_ui_positive,2
Experience_15,界面简洁性,smart_cockpit_ui_positive,2
Experience_16,理解易用性,smart_cockpit_ui_positive,1
Experience_18,中控HMI联动,smart_cockpit_ui_positive,1
Experience_19,副驾显示,smart_cockpit_ui_positive,1
Experience_20,歌词显示,smart_cockpit_ui_positive,1
Experience_21,小部件,smart_cockpit_ui_positive,1
Experience_22,双屏显示,smart_cockpit_ui_positive,1
Experience_23,视觉效果,smart_cockpit_ui_positive,1
Experience_24,卡片布局,smart_cockpit_ui_positive,1
Experience_25,逻辑设计,smart_cockpit_ui_positive,1
Experience_26,系统流畅性,smart_cockpit_ui_positive,1
Experience_27,UI设计,smart_cockpit_ui_positive,1
Experience_29,易用性,smart_cockpit_ui_positive,2
Experience_30,界面简介性,smart_cockpit_ui_positive,1
Experience_31,关键功能可达性,smart_cockpit_ui_positive,1
Experience_32,主界面简洁性,smart_cockpit_ui_positive,1
Experience_33,界面类比（Pad/电脑）,smart_cockpit_ui_positive,1
Experience_34,显示清晰度,smart_cockpit_ui_positive,1
Experience_35,操作易用性,smart_cockpit_ui_positive,1
Experience_36,简约性,smart_cockpit_ui_positive,1
Experience_37,现代性,smart_cockpit_ui_positive,1
Experience_38,流畅性,smart_cockpit_ui_positive,1
Experience_39,细腻度,smart_cockpit_ui_positive,1
Experience_40,卡片式界面,smart_cockpit_ui_positive,1
Experience_41,分屏使用,smart_cockpit_ui_positive,1
Experience_42,副驾独立影音,smart_cockpit_ui_positive,1
Experience_43,蓝牙耳机支持,smart_cockpit_ui_positive,1
Experience_44,头枕音响支持,smart_cockpit_ui_positive,1
Experience_45,UI操作,smart_cockpit_ui_positive,2
Experience_46,操作复杂度,smart_cockpit_ui_positive,1
Experience_47,设计趋势跟随性,smart_cockpit_ui_positive,1
Experience_48,越野模式可视化展示,smart_cockpit_ui_positive,1
Experience_49,屏幕交互熟悉度,smart_cockpit_ui_positive,1
Experience_50,上手难度,smart_cockpit_ui_positive,1
Experience_51,屏幕尺寸感知,smart_cockpit_ui_positive,1
Experience_52,操作习惯迁移,smart_cockpit_ui_positive,1
Experience_53,3D交互界面,smart_cockpit_ui_positive,1
Experience_54,三维模型操作,smart_cockpit_ui_positive,1
Experience_55,车窗控制交互,smart_cockpit_ui_positive,1
Experience_56,加油盖控制交互,smart_cockpit_ui_positive,1
Experience_0,清晰度,smart_cockpit_ui_negative,1
Experience_4,闪退,smart_cockpit_ui_negative,1
Experience_5,显示效果,smart_cockpit_ui_negative,1
Experience_6,图标,smart_cockpit_ui_negative,1
Experience_7,功能菜单层级,smart_cockpit_ui_negative,1
Experience_8,图标显示比例,smart_cockpit_ui_negative,1
Experience_9,主界面程序布局,smart_cockpit_ui_negative,1
Experience_10,使用便利性,smart_cockpit_ui_negative,1
Experience_11,车型体验对比,smart_cockpit_ui_negative,1
Experience_13,应用,smart_cockpit_ui_negative,1
Experience_14,整车功能,smart_cockpit_ui_negative,1
Experience_15,操作界面,smart_cockpit_ui_negative,1
Experience_16,美术设计,smart_cockpit_ui_negative,1
Experience_0,应用整合,smart_cockpit_ecosystem_positive,1
Experience_1,系统UI统一,smart_cockpit_ecosystem_positive,1
Experience_2,应用响应速度,smart_cockpit_ecosystem_positive,1
Experience_3,联网搜索,smart_cockpit_ecosystem_positive,1
Experience_4,短视频,smart_cockpit_ecosystem_positive,1
Experience_5,CarPlay,smart_cockpit_ecosystem_positive,1
Experience_6,ICCOA CarLink,smart_cockpit_ecosystem_positive,1
Experience_7,HiCar,smart_cockpit_ecosystem_positive,1
Experience_8,Flyme Link,smart_cockpit_ecosystem_positive,1
Experience_9,应用丰富度,smart_cockpit_ecosystem_positive,1
Experience_10,流畅感,smart_cockpit_ecosystem_positive,1
Experience_11,应用顺畅性,smart_cockpit_ecosystem_positive,1
Experience_12,家庭场景应用适配,smart_cockpit_ecosystem_positive,1
Experience_13,四屏交互系统,smart_cockpit_ecosystem_positive,1
Experience_14,语音控制,smart_cockpit_ecosystem_positive,1
Experience_15,绘画生成,smart_cockpit_ecosystem_positive,1
Experience_16,任务规划,smart_cockpit_ecosystem_positive,1
Experience_17,全景声音响系统,smart_cockpit_ecosystem_positive,1
Experience_18,日常应用满足度,smart_cockpit_ecosystem_positive,1
Experience_19,常用功能覆盖,smart_cockpit_ecosystem_positive,1
Experience_20,高德,smart_cockpit_ecosystem_positive,1
Experience_21,应用中心,smart_cockpit_ecosystem_positive,1
Experience_22,车辆启动,smart_cockpit_ecosystem_positive,1
Experience_23,空调控制,smart_cockpit_ecosystem_positive,1
Experience_24,远控功能,smart_cockpit_ecosystem_positive,1
Experience_25,苹果,smart_cockpit_ecosystem_positive,1
Experience_26,安卓,smart_cockpit_ecosystem_positive,1
Experience_27,鸿蒙,smart_cockpit_ecosystem_positive,1
Experience_1,图标布局,smart_cockpit_ecosystem_negative,1
Experience_3,连续操作功能,smart_cockpit_ecosystem_negative,1
Experience_4,卡顿,smart_cockpit_ecosystem_negative,1
Experience_5,开放性,smart_cockpit_ecosystem_negative,1
Experience_6,丰富度,smart_cockpit_ecosystem_negative,1
Experience_7,第三方应用,smart_cockpit_ecosystem_negative,1
Experience_8,车机,smart_cockpit_ecosystem_negative,1
Experience_9,银河,smart_cockpit_ecosystem_negative,1
Experience_10,APP,smart_cockpit_ecosystem_negative,1
Experience_11,下载功能,smart_cockpit_ecosystem_negative,1
Experience_12,娱乐app生态,smart_cockpit_ecosystem_negative,1
Experience_13,APP界面回弹,smart_cockpit_ecosystem_negative,1
Experience_14,AV功能,smart_cockpit_ecosystem_negative,1
Experience_15,网联功能,smart_cockpit_ecosystem_negative,1
Experience_16,手机互联,smart_cockpit_ecosystem_negative,1
Experience_0,唤醒,smart_cockpit_voice_assistant_positive,1
Experience_1,识别,smart_cockpit_voice_assistant_positive,2
Experience_2,响应,smart_cockpit_voice_assistant_positive,1
Experience_3,AI形象,smart_cockpit_voice_assistant_positive,1
Experience_4,拾音分区,smart_cockpit_voice_assistant_positive,1
Experience_6,执行能力,smart_cockpit_voice_assistant_positive,1
Experience_7,反应,smart_cockpit_voice_assistant_positive,2
Experience_8,泛化,smart_cockpit_voice_assistant_positive,1
Experience_9,模糊识别,smart_cockpit_voice_assistant_positive,1
Experience_10,音乐联动,smart_cockpit_voice_assistant_positive,1
Experience_11,导航联动,smart_cockpit_voice_assistant_positive,1
Experience_12,AI联动功能,smart_cockpit_voice_assistant_positive,1
Experience_13,语音助手,smart_cockpit_voice_assistant_positive,1
Experience_14,语音唤醒,smart_cockpit_voice_assistant_positive,1
Experience_15,屏幕自动熄屏,smart_cockpit_voice_assistant_positive,1
Experience_16,主界面图标,smart_cockpit_voice_assistant_positive,1
Experience_17,应用查找,smart_cockpit_voice_assistant_positive,1
Experience_18,分区识别,smart_cockpit_voice_assistant_positive,1
Experience_19,复杂识别,smart_cockpit_voice_assistant_positive,1
Experience_20,NOMI形象外显互动,smart_cockpit_voice_assistant_positive,1
Experience_21,语音交互流畅,smart_cockpit_voice_assistant_positive,1
Experience_22,语音交互精准,smart_cockpit_voice_assistant_positive,1
Experience_23,基本控制功能响应准确,smart_cockpit_voice_assistant_positive,1
Experience_24,语音增强,smart_cockpit_voice_assistant_positive,1
Experience_25,语音助手响应快,smart_cockpit_voice_assistant_positive,1
Experience_26,多指令同时输出,smart_cockpit_voice_assistant_positive,1
Experience_27,多指令快速执行,smart_cockpit_voice_assistant_positive,1
Experience_28,识别灵敏,smart_cockpit_voice_assistant_positive,1
Experience_29,连续指令支持,smart_cockpit_voice_assistant_positive,1
Experience_30,流畅,smart_cockpit_voice_assistant_positive,1
Experience_31,语音交互回复打断响应,smart_cockpit_voice_assistant_positive,1
Experience_32,语音助手回复中打断提问,smart_cockpit_voice_assistant_positive,1
Experience_33,打断后连续对话,smart_cockpit_voice_assistant_positive,1
Experience_34,反应快,smart_cockpit_voice_assistant_positive,1
Experience_35,可见即可说,smart_cockpit_voice_assistant_positive,1
Experience_36,连续对话,smart_cockpit_voice_assistant_positive,1
Experience_37,满足要求,smart_cockpit_voice_assistant_positive,1
Experience_38,语音助手反应快捷,smart_cockpit_voice_assistant_positive,1
Experience_39,语音灵敏度,smart_cockpit_voice_assistant_positive,2
Experience_40,语音响应速度,smart_cockpit_voice_assistant_positive,1
Experience_41,语音控制智驾,smart_cockpit_voice_assistant_positive,1
Experience_42,智驾功能语音设置,smart_cockpit_voice_assistant_positive,1
Experience_43,整体体验水平,smart_cockpit_voice_assistant_positive,1
Experience_44,Nomi情绪价值,smart_cockpit_voice_assistant_positive,1
Experience_45,自然语言理解能力,smart_cockpit_voice_assistant_positive,1
Experience_46,指令理解能力,smart_cockpit_voice_assistant_positive,1
Experience_47,交互能力,smart_cockpit_voice_assistant_positive,1
Experience_1,理解能力,smart_cockpit_voice_assistant_negative,1
Experience_2,拒识率,smart_cockpit_voice_assistant_negative,1
Experience_3,识别准确率,smart_cockpit_voice_assistant_negative,1
Experience_4,响应速度,smart_cockpit_voice_assistant_negative,1
Experience_5,同质化,smart_cockpit_voice_assistant_negative,1
Experience_6,唤醒率,smart_cockpit_voice_assistant_negative,1
Experience_7,唤醒响应,smart_cockpit_voice_assistant_negative,1
Experience_8,语音对话响应速度,smart_cockpit_voice_assistant_negative,1
Experience_9,语音识别准确率,smart_cockpit_voice_assistant_negative,1
Experience_10,连续对话识别,smart_cockpit_voice_assistant_negative,1
Experience_11,误识别,smart_cockpit_voice_assistant_negative,1
Experience_12,NFC钥匙,smart_cockpit_voice_assistant_negative,1
Experience_13,UWB钥匙,smart_cockpit_voice_assistant_negative,1
Experience_14,车机任务,smart_cockpit_voice_assistant_negative,1
Experience_15,高级功能,smart_cockpit_voice_assistant_negative,1
Experience_16,性能,smart_cockpit_voice_assistant_negative,1
Experience_17,表现,smart_cockpit_voice_assistant_negative,1
Experience_18,触发灵敏度,smart_cockpit_voice_assistant_negative,1
Experience_19,弱点,smart_cockpit_voice_assistant_negative,1
Experience_0,HUD显示,smart_cockpit_unique_features_positive,1
Experience_1,浏览器集成,smart_cockpit_unique_features_positive,1
Experience_2,生态功能,smart_cockpit_unique_features_positive,1
Experience_3,路线导航,smart_cockpit_unique_features_positive,1
Experience_4,冰箱温控面板,smart_cockpit_unique_features_positive,1
Experience_5,食物温度调节,smart_cockpit_unique_features_positive,1
Experience_6,能耗统计,smart_cockpit_unique_features_positive,1
Experience_7,空调模式选择,smart_cockpit_unique_features_positive,1
Experience_8,说明书设计,smart_cockpit_unique_features_positive,1
Experience_9,触键布局,smart_cockpit_unique_features_positive,1
Experience_10,路书App,smart_cockpit_unique_features_positive,1
Experience_11,场景预设,smart_cockpit_unique_features_positive,1
Experience_12,娱乐屏翻折,smart_cockpit_unique_features_positive,1
Experience_13,屏幕角度调节,smart_cockpit_unique_features_positive,1
Experience_14,滑移式设置,smart_cockpit_unique_features_positive,1
Experience_15,彩蛋功能,smart_cockpit_unique_features_positive,1
Experience_16,摄像画面调出功能,smart_cockpit_unique_features_positive,1
Experience_17,四向摄像画面,smart_cockpit_unique_features_positive,1
Experience_18,恒湿,smart_cockpit_unique_features_positive,1
Experience_19,恒温,smart_cockpit_unique_features_positive,1
Experience_20,恒洁,smart_cockpit_unique_features_positive,1
Experience_21,恒静,smart_cockpit_unique_features_positive,1
Experience_22,恒氧,smart_cockpit_unique_features_positive,1
Experience_23,滤网寿命提醒,smart_cockpit_unique_features_positive,1
Experience_24,外循环推荐,smart_cockpit_unique_features_positive,1
Experience_25,防晕车模式,smart_cockpit_unique_features_positive,1
Experience_26,平顺加速减速体验,smart_cockpit_unique_features_positive,1
Experience_27,华为平板接口设计,smart_cockpit_unique_features_positive,1
Experience_28,车机互联,smart_cockpit_unique_features_positive,1
Experience_29,流媒体后视镜,smart_cockpit_unique_features_positive,1
Experience_0,大屏操作,smart_cockpit_unique_features_negative,1
Experience_1,座舱UI,smart_cockpit_unique_features_negative,1
Experience_2,UI个性化,smart_cockpit_unique_features_negative,1
Experience_3,电动功能设置,smart_cockpit_unique_features_negative,1
Experience_4,防夹手设计,smart_cockpit_unique_features_negative,1
Experience_5,应用生态,smart_cockpit_unique_features_negative,1
Experience_6,贯穿屏,smart_cockpit_unique_features_negative,1
Experience_8,二排遥控器,smart_cockpit_unique_features_negative,1
Experience_9,车机响应速度,smart_cockpit_unique_features_negative,1
Experience_10,PAD车内放置,smart_cockpit_unique_features_negative,1
Experience_11,HUD,smart_cockpit_unique_features_negative,1
Experience_12,仪表盘,smart_cockpit_unique_features_negative,1
Experience_2,驾驶品质,configuration_comfort_positive,1
Experience_3,用车要求,configuration_comfort_positive,1
Experience_4,二排座椅乘坐舒适性,configuration_comfort_positive,1
Experience_5,0重力模式,configuration_comfort_positive,1
Experience_7,座椅功能,configuration_comfort_positive,1
Experience_9,无钥匙系统,configuration_comfort_positive,1
Experience_11,前后排座椅按摩,configuration_comfort_positive,1
Experience_12,整体品质感,configuration_comfort_positive,1
Experience_14,座椅包裹性,configuration_comfort_positive,1
Experience_15,杜比扬声器,configuration_comfort_positive,1
Experience_16,音响调教,configuration_comfort_positive,1
Experience_17,音响体验,configuration_comfort_positive,1
Experience_19,娱乐配置,configuration_comfort_positive,1
Experience_20,二排零重力座椅,configuration_comfort_positive,1
Experience_21,双扶手,configuration_comfort_positive,1
Experience_23,全景天窗,configuration_comfort_positive,1
Experience_24,座椅调节角度,configuration_comfort_positive,1
Experience_25,后排空间,configuration_comfort_positive,1
Experience_26,全车座椅舒适性,configuration_comfort_positive,1
Experience_27,第三排座椅角度调节,configuration_comfort_positive,1
Experience_28,后排座椅靠背电动调节,configuration_comfort_positive,1
Experience_29,前排零重力座椅,configuration_comfort_positive,1
Experience_30,二排按摩,configuration_comfort_positive,1
Experience_32,热泵空调,configuration_comfort_positive,1
Experience_33,前排座椅加热,configuration_comfort_positive,1
Experience_34,前排座椅通风,configuration_comfort_positive,1
Experience_35,前排座椅电动调节,configuration_comfort_positive,1
Experience_37,NVH表现,configuration_comfort_positive,1
Experience_38,无线CarPlay连接,configuration_comfort_positive,1
Experience_39,WLTC纯电续航,configuration_comfort_positive,1
Experience_40,滑移门,configuration_comfort_positive,1
Experience_41,中控大屏,configuration_comfort_positive,1
Experience_42,座椅仿皮,configuration_comfort_positive,1
Experience_43,软包覆,configuration_comfort_positive,1
Experience_44,滑门开启方式,configuration_comfort_positive,1
Experience_45,座椅调节按键位置,configuration_comfort_positive,1
Experience_47,增程器启动噪声,configuration_comfort_positive,1
Experience_48,主销配置,configuration_comfort_positive,1
Experience_49,城市通勤消费群体,configuration_comfort_positive,1
Experience_50,Max+配置,configuration_comfort_positive,1
Experience_51,舒适性配置,configuration_comfort_positive,1
Experience_52,冰箱彩电大沙发,configuration_comfort_positive,1
Experience_53,后排电动腿托,configuration_comfort_positive,1
Experience_54,汽车品质,configuration_comfort_positive,1
Experience_55,小米品牌logo,configuration_comfort_positive,1
Experience_56,三排座椅放平,configuration_comfort_positive,1
Experience_57,后备箱高度一致,configuration_comfort_positive,1
Experience_58,大平面,configuration_comfort_positive,1
Experience_59,储物,configuration_comfort_positive,1
Experience_60,露营,configuration_comfort_positive,1
Experience_61,0重力座椅,configuration_comfort_positive,1
Experience_62,电吸门,configuration_comfort_positive,1
Experience_63,空气悬架,configuration_comfort_positive,1
Experience_64,副驾屏,configuration_comfort_positive,1
Experience_65,冰箱,configuration_comfort_positive,1
Experience_1,过道版扶手,configuration_comfort_negative,1
Experience_2,无过道板,configuration_comfort_negative,1
Experience_5,悬架,configuration_comfort_negative,2
Experience_6,扭力梁悬架,configuration_comfort_negative,1
Experience_7,音响系统,configuration_comfort_negative,1
Experience_8,音效,configuration_comfort_negative,1
Experience_9,车价,configuration_comfort_negative,1
Experience_11,主驾座椅,configuration_comfort_negative,1
Experience_12,360影像,configuration_comfort_negative,1
Experience_15,续航,configuration_comfort_negative,1
Experience_16,后视镜视野,configuration_comfort_negative,1
Experience_17,车机界面操作,configuration_comfort_negative,1
Experience_18,电动滑移门,configuration_comfort_negative,1
Experience_19,选装费用,configuration_comfort_negative,1
Experience_20,后排座椅靠背调节,configuration_comfort_negative,1
Experience_21,腿托空间,configuration_comfort_negative,1
Experience_22,配置水平,configuration_comfort_negative,1
Experience_0,辅助驾驶,configuration_tech_positive,1
Experience_2,操控体验,configuration_tech_positive,1
Experience_3,二排屏幕,configuration_tech_positive,1
Experience_4,健康监测,configuration_tech_positive,1
Experience_5,生态互联,configuration_tech_positive,1
Experience_6,AR HUD,configuration_tech_positive,2
Experience_7,智驾高速NDA,configuration_tech_positive,1
Experience_8,华为智驾,configuration_tech_positive,1
Experience_9,杜比音效,configuration_tech_positive,1
Experience_10,华为智能座舱,configuration_tech_positive,1
Experience_11,流畅交互,configuration_tech_positive,1
Experience_12,生态整合,configuration_tech_positive,1
Experience_13,后轮主动转向,configuration_tech_positive,1
Experience_14,系统操作流畅,configuration_tech_positive,1
Experience_15,激光雷达,configuration_tech_positive,3
Experience_17,FSD配置,configuration_tech_positive,1
Experience_19,移动视频设备,configuration_tech_positive,1
Experience_20,智驾系统信任感,configuration_tech_positive,1
Experience_21,驾驶体验,configuration_tech_positive,1
Experience_22,乘坐体验,configuration_tech_positive,1
Experience_23,自动紧急制动,configuration_tech_positive,1
Experience_24,车道居中保持,configuration_tech_positive,1
Experience_25,盲点监测,configuration_tech_positive,1
Experience_26,终身免费智驾,configuration_tech_positive,1
Experience_27,OTA升级,configuration_tech_positive,1
Experience_28,智能泊车,configuration_tech_positive,1
Experience_29,测距表现,configuration_tech_positive,1
Experience_30,语音流畅性,configuration_tech_positive,1
Experience_31,幕布投影,configuration_tech_positive,1
Experience_32,4D毫米波雷达,configuration_tech_positive,1
Experience_33,华为ADS辅助驾驶高阶版,configuration_tech_positive,1
Experience_34,智驾满意度,configuration_tech_positive,1
Experience_35,智驾水平,configuration_tech_positive,1
Experience_36,ADS4.0,configuration_tech_positive,1
Experience_37,鸿蒙座舱,configuration_tech_positive,1
Experience_1,闪屏,configuration_tech_negative,1
Experience_2,亮点功能,configuration_tech_negative,1
Experience_4,自主能力,configuration_tech_negative,1
Experience_6,碰撞滴滴音,configuration_tech_negative,1
Experience_7,语音提醒,configuration_tech_negative,1
Experience_8,幕布,configuration_tech_negative,1
Experience_11,智驾,configuration_tech_negative,1
Experience_0,分缝,body_gap_positive,1
Experience_1,感知区域,body_gap_positive,1
Experience_4,瑕疵,body_gap_positive,1
Experience_5,缝隙,body_gap_positive,2
Experience_6,过渡,body_gap_positive,1
Experience_9,整齐,body_gap_positive,1
Experience_10,外车身缝隙,body_gap_positive,1
Experience_11,外观间隙,body_gap_positive,1
Experience_12,面差,body_gap_positive,1
Experience_13,精致感,body_gap_positive,2
Experience_14,间隙均匀性,body_gap_positive,1
Experience_15,精细,body_gap_positive,1
Experience_16,缝隙均匀性,body_gap_positive,3
Experience_17,一致性,body_gap_positive,2
Experience_18,缝隙小,body_gap_positive,3
Experience_19,缝隙自然连接,body_gap_positive,1
Experience_20,价格相符性,body_gap_positive,1
Experience_21,合理性,body_gap_positive,1
Experience_22,严丝合缝,body_gap_positive,1
Experience_23,外饰车身缝隙,body_gap_positive,1
Experience_0,缝隙控制,body_gap_negative,1
Experience_1,车身缝隙,body_gap_negative,2
Experience_2,内饰缝,body_gap_negative,1
Experience_3,车门接缝,body_gap_negative,1
Experience_4,车外钣金缝隙,body_gap_negative,1
Experience_5,段差,body_gap_negative,1
Experience_6,行李仓内饰,body_gap_negative,1
Experience_7,车膜,body_gap_negative,1
Experience_8,后视镜拔膜缝,body_gap_negative,1
Experience_10,缝线,body_gap_negative,1
Experience_11,焊点,body_gap_negative,1
Experience_12,内饰装配缝隙,body_gap_negative,1
Experience_0,花色仿麂皮,material_color_consistency_positive,1
Experience_1,门中片,material_color_consistency_positive,1
Experience_5,简约感,material_color_consistency_positive,1
Experience_6,外部色彩,material_color_consistency_positive,1
Experience_7,黑色玻璃,material_color_consistency_positive,1
Experience_8,车身颜色顶棚,material_color_consistency_positive,1
Experience_10,铁网空调出风口,material_color_consistency_positive,1
Experience_12,色彩和谐,material_color_consistency_positive,1
Experience_13,协调性,material_color_consistency_positive,1
Experience_14,整车颜色,material_color_consistency_positive,1
Experience_17,颜色协调,material_color_consistency_positive,1
Experience_18,材质质感,material_color_consistency_positive,1
Experience_19,门厚重感,material_color_consistency_positive,1
Experience_21,颜色均匀性,material_color_consistency_positive,1
Experience_23,车身颜色,material_color_consistency_positive,2
Experience_24,颜色一致性,material_color_consistency_positive,1
Experience_25,硬质塑料,material_color_consistency_positive,1
Experience_26,皮质包裹,material_color_consistency_positive,1
Experience_27,内饰协调性,material_color_consistency_positive,1
Experience_28,车身漆面饱满度,material_color_consistency_positive,1
Experience_31,体贴感,material_color_consistency_positive,1
Experience_32,车漆厚实度,material_color_consistency_positive,1
Experience_33,颜色饱满度,material_color_consistency_positive,1
Experience_34,座椅柔软度,material_color_consistency_positive,1
Experience_35,整车气味,material_color_consistency_positive,1
Experience_36,内饰选材,material_color_consistency_positive,1
Experience_38,颜色搭配,material_color_consistency_positive,1
Experience_40,机舱盖板,material_color_consistency_positive,1
Experience_41,内饰软包,material_color_consistency_positive,1
Experience_0,门下本体,material_color_consistency_negative,1
Experience_3,导轨,material_color_consistency_negative,1
Experience_4,非接触面,material_color_consistency_negative,1
Experience_0,阻尼,door_closure_quality_positive,1
Experience_1,电动机构速度,door_closure_quality_positive,1
Experience_2,行程,door_closure_quality_positive,1
Experience_3,拉手,door_closure_quality_positive,1
Experience_4,开关,door_closure_quality_positive,1
Experience_6,操作手感,door_closure_quality_positive,1
Experience_7,尾门悬停,door_closure_quality_positive,1
Experience_8,尾门操作,door_closure_quality_positive,1
Experience_9,关门质感,door_closure_quality_positive,1
Experience_10,开关门品质,door_closure_quality_positive,1
Experience_11,操作性,door_closure_quality_positive,1
Experience_12,门把手材质感,door_closure_quality_positive,1
Experience_15,触感（毛躁感）,door_closure_quality_positive,1
Experience_16,关门声音,door_closure_quality_positive,1
Experience_17,冰箱电动开启,door_closure_quality_positive,1
Experience_18,手扶箱保密空间,door_closure_quality_positive,1
Experience_19,开关门厚重感,door_closure_quality_positive,1
Experience_20,车门开闭件质感,door_closure_quality_positive,1
Experience_21,车门声音,door_closure_quality_positive,1
Experience_22,车门力度,door_closure_quality_positive,1
Experience_23,车门开关流畅性,door_closure_quality_positive,1
Experience_24,尾门开启流程,door_closure_quality_positive,1
Experience_25,声音,door_closure_quality_positive,1
Experience_26,做工精细度,door_closure_quality_positive,1
Experience_27,开门关门质感,door_closure_quality_positive,1
Experience_0,旋转式外把手,door_closure_quality_negative,1
Experience_1,关门割手,door_closure_quality_negative,1
Experience_2,新国标,door_closure_quality_negative,1
Experience_3,开门突变,door_closure_quality_negative,1
Experience_4,开门力分段感,door_closure_quality_negative,1
Experience_5,开门力,door_closure_quality_negative,1
Experience_7,门饰板,door_closure_quality_negative,1
Experience_8,关门声品质,door_closure_quality_negative,1
Experience_10,小桌板卡滞,door_closure_quality_negative,1
Experience_0,按键位置,button_quality_positive,1
Experience_1,按压质感,button_quality_positive,1
Experience_2,Icon,button_quality_positive,1
Experience_5,按键反馈,button_quality_positive,1
Experience_6,虚拟按键,button_quality_positive,1
Experience_7,后排电子按键,button_quality_positive,1
Experience_8,高频操作实体按键,button_quality_positive,1
Experience_9,拨杆,button_quality_positive,1
Experience_10,氛围灯开关,button_quality_positive,1
Experience_11,中控台旋钮按钮,button_quality_positive,1
Experience_12,按键质感,button_quality_positive,3
Experience_15,开门内开关,button_quality_positive,1
Experience_16,按键,button_quality_positive,1
Experience_17,屏幕操作,button_quality_positive,1
Experience_18,语音操作,button_quality_positive,1
Experience_20,拨钮,button_quality_positive,1
Experience_21,旋钮,button_quality_positive,1
Experience_22,按键行程,button_quality_positive,1
Experience_23,按键顺滑度,button_quality_positive,1
Experience_24,旋钮松紧度,button_quality_positive,1
Experience_25,旋钮手感,button_quality_positive,1
Experience_26,盲操体验,button_quality_positive,1
Experience_27,物理按键操作,button_quality_positive,1
Experience_28,屏幕交互,button_quality_positive,1
Experience_29,按键布局,button_quality_positive,1
Experience_30,按键尺寸,button_quality_positive,1
Experience_31,误按率,button_quality_positive,1
Experience_32,按键手感,button_quality_positive,2
Experience_33,按键力度,button_quality_positive,1
Experience_35,切换模式,button_quality_positive,1
Experience_37,按键间隙,button_quality_positive,1
Experience_38,按键拨动阻尼感,button_quality_positive,1
Experience_39,按键推拉阻尼感,button_quality_positive,1
Experience_3,车顶触屏,button_quality_negative,1
Experience_5,音量档位,button_quality_negative,1
Experience_8,操作质感,button_quality_negative,1
Experience_11,机械感,button_quality_negative,1
Experience_12,按键材质,button_quality_negative,1
Experience_0,驾驶视野,safety_info_expression_positive,1
